species,type,lat,lon,basin,year,suitability
Brown Shrimp,weighted,29.685,-92.13833,Vermilion-Teche,2018,0.75
Brown Shrimp,weighted,29.685,-92.13833,Vermilion-Teche,2019,0.75
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,1986,0.5294117647058824
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,1987,0.5263157894736842
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,1988,0.75
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,1989,0.6666666666666666
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,1990,0.4166666666666667
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,1991,0.4
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,1992,0.5714285714285714
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,1993,0.4444444444444444
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,1994,0.3
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,1995,0.42857142857142855
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,1996,0.375
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,1997,0.6153846153846154
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,1998,0.5625
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,1999,0.5333333333333333
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2000,0.5625
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2001,0.6875
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2002,0.8125
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2003,0.6
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2004,0.625
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2005,0.5384615384615384
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2006,0.6875
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2007,0.75
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2008,0.6666666666666666
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2009,0.7333333333333333
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2010,0.8
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2011,0.5
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2012,1
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2013,0.6666666666666666
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2014,0.8571428571428571
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2015,0.6666666666666666
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2016,0.9166666666666666
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2017,0.9090909090909091
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2018,0.8333333333333334
Brown Shrimp,weighted,29.68806,-89.46361,Pontchartrain,2019,1
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,1998,0.9230769230769231
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,1999,0.8
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2000,0.7647058823529411
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2001,0.8125
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2002,0.6470588235294118
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2003,0.5263157894736842
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2004,0.6875
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2005,0.8571428571428571
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2006,0.75
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2007,0.6875
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2008,0.6666666666666666
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2009,0.7142857142857143
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2010,0.875
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2011,1
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2012,1
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2013,0.75
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2014,0.7142857142857143
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2015,0.9090909090909091
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2016,0.8333333333333334
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2017,0.6666666666666666
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2018,0.9166666666666666
Brown Shrimp,weighted,29.69972,-90.08639,Barataria,2019,0.6666666666666666
Brown Shrimp,weighted,29.70667,-89.88833,Pontchartrain,1986,0
Brown Shrimp,weighted,29.70667,-89.88833,Pontchartrain,1988,0
Brown Shrimp,weighted,29.70667,-89.88833,Pontchartrain,1989,1
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,1986,0.9166666666666666
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,1987,0.8333333333333334
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,1988,1
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,1989,1
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,1990,0.9
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,1991,0.9090909090909091
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,1992,0.8888888888888888
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,1993,0.6666666666666666
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,1994,0.6666666666666666
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,1995,1
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,1996,0.8571428571428571
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,1997,0.9333333333333333
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,1998,0.875
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,1999,0.8
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2000,0.875
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2001,0.9333333333333333
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2002,0.7333333333333333
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2003,0.75
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2004,0.8666666666666667
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2005,0.6666666666666666
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2006,0.9090909090909091
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2007,0.8
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2008,0.875
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2009,0.9375
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2010,0.6666666666666666
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2011,0.7272727272727273
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2012,1
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2013,1
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2014,0.8571428571428571
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2015,1
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2016,0.8181818181818182
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2017,0.8333333333333334
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2018,0.75
Brown Shrimp,weighted,29.72833,-91.86333,Vermilion-Teche,2019,0.75
Brown Shrimp,weighted,29.74028,-89.54944,Pontchartrain,2010,1
Brown Shrimp,weighted,29.74028,-89.54944,Pontchartrain,2011,0.6666666666666666
Brown Shrimp,weighted,29.74028,-89.54944,Pontchartrain,2012,1
Brown Shrimp,weighted,29.74028,-89.54944,Pontchartrain,2013,0.6666666666666666
Brown Shrimp,weighted,29.74028,-89.54944,Pontchartrain,2014,0.7142857142857143
Brown Shrimp,weighted,29.74028,-89.54944,Pontchartrain,2015,0.6666666666666666
Brown Shrimp,weighted,29.74028,-89.54944,Pontchartrain,2016,0.6
Brown Shrimp,weighted,29.74028,-89.54944,Pontchartrain,2017,0.9166666666666666
Brown Shrimp,weighted,29.74028,-89.54944,Pontchartrain,2018,0.6666666666666666
Brown Shrimp,weighted,29.74028,-89.54944,Pontchartrain,2019,0.6666666666666666
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,1986,0.5333333333333333
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,1987,0.5263157894736842
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,1988,0.7692307692307693
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,1989,0.36363636363636365
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,1990,0.5454545454545454
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,1991,0.3333333333333333
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,1992,0.625
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,1993,0.5
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,1994,0.5454545454545454
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,1995,0.5714285714285714
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,1996,0.5
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,1997,0.7333333333333333
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,1998,0.8125
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,1999,0.6
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2000,0.26666666666666666
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2001,0.625
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2002,0.8
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2003,0.5625
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2004,0.625
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2005,0.5384615384615384
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2006,0.4666666666666667
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2007,0.625
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2008,0.6428571428571429
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2009,0.5714285714285714
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2010,0.6666666666666666
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2011,0.5
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2012,1
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2013,0.75
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2014,0.5714285714285714
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2015,0.5
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2016,0.6
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2017,0.7272727272727273
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2018,0.6666666666666666
Brown Shrimp,weighted,29.74167,-89.36667,Pontchartrain,2019,0.75
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,1989,0.7142857142857143
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,1990,0.7272727272727273
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,1991,0.14285714285714285
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,1992,0.42857142857142855
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,1993,0.1111111111111111
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,1994,0.2857142857142857
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,1995,0.15384615384615385
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,1996,0.26666666666666666
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,1997,0.4666666666666667
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,1998,0.5
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,1999,0.6666666666666666
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2000,0.5
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2001,0.75
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2002,0.8
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2003,0.625
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2004,0.4
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2005,0.6923076923076923
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2006,0.8
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2007,0.8
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2008,0.75
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2009,0.9333333333333333
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2010,0.7272727272727273
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2011,0.75
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2012,1
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2013,0.75
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2014,0.7142857142857143
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2015,0.8333333333333334
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2016,0.9166666666666666
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2017,1
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2018,0.7272727272727273
Brown Shrimp,weighted,29.75583,-89.64472,Pontchartrain,2019,1
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,1989,0.625
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,1990,0.8181818181818182
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,1991,0.6
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,1992,0.4666666666666667
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,1993,0.4666666666666667
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,1994,0.0625
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,1995,0.26666666666666666
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,1996,0.1875
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,1997,0.375
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,1998,0.42857142857142855
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,1999,0.875
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,2000,0.625
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,2001,0.75
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,2002,0.75
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,2003,0.625
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,2004,0.8
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,2005,0.7272727272727273
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,2006,0.9333333333333333
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,2007,0.6875
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,2008,0.9375
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,2009,0.8125
Brown Shrimp,weighted,29.76167,-89.81667,Pontchartrain,2010,0.8888888888888888
Brown Shrimp,weighted,29.76667,-91.845,Vermilion-Teche,1986,0
Brown Shrimp,weighted,29.76667,-91.845,Vermilion-Teche,1999,0
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,1986,0.9090909090909091
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,1987,0.7272727272727273
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,1988,0.8
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,1989,0.875
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,1990,0.875
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,1991,0.9090909090909091
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,1992,0.8
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,1993,0.7
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,1994,0.8
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,1995,0.9230769230769231
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,1996,0.7857142857142857
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,1997,0.8125
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,1998,0.8666666666666667
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,1999,0.875
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2000,0.8125
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2001,0.9375
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2002,0.8666666666666667
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2003,0.8
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2004,0.75
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2005,0.9285714285714286
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2006,0.6666666666666666
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2007,0.8
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2008,0.875
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2009,0.875
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2010,0.8571428571428571
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2011,0.9090909090909091
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2012,0.9090909090909091
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2013,1
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2014,0.6666666666666666
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2015,0.9166666666666666
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2016,0.9090909090909091
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2017,0.9166666666666666
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2018,0.75
Brown Shrimp,weighted,29.79,-92.055,Vermilion-Teche,2019,0.75
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,1989,0.4
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,1990,0.7272727272727273
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,1991,0.14285714285714285
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,1992,0.625
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,1993,0.3333333333333333
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,1994,0.6666666666666666
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,1995,0.3333333333333333
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,1996,0.2
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,1997,0.26666666666666666
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,1998,0.8125
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,1999,0.4
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2000,0.7857142857142857
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2001,0.8571428571428571
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2002,0.5333333333333333
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2003,0.625
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2004,0.6875
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2005,0.5384615384615384
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2006,0.7333333333333333
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2007,0.7333333333333333
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2008,0.9333333333333333
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2009,0.8
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2010,0.8181818181818182
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2011,0.75
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2012,0.75
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2013,0.75
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2014,0.7142857142857143
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2015,0.8181818181818182
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2016,0.9166666666666666
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2017,1
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2018,0.8333333333333334
Brown Shrimp,weighted,29.80833,-89.65306,Pontchartrain,2019,0.6666666666666666
Brown Shrimp,weighted,29.81333,-89.65833,Pontchartrain,1993,1
Brown Shrimp,weighted,29.81333,-89.65833,Pontchartrain,1995,1
Brown Shrimp,weighted,29.81667,-89.70833,Pontchartrain,1986,0.5714285714285714
Brown Shrimp,weighted,29.81667,-89.70833,Pontchartrain,1987,0.6363636363636364
Brown Shrimp,weighted,29.81667,-89.70833,Pontchartrain,1988,0.7333333333333333
Brown Shrimp,weighted,29.81667,-89.70833,Pontchartrain,1989,0
Brown Shrimp,weighted,29.82417,-89.48083,Pontchartrain,2010,1
Brown Shrimp,weighted,29.82417,-89.48083,Pontchartrain,2011,0.75
Brown Shrimp,weighted,29.82417,-89.48083,Pontchartrain,2012,1
Brown Shrimp,weighted,29.82417,-89.48083,Pontchartrain,2013,0.5
Brown Shrimp,weighted,29.82417,-89.48083,Pontchartrain,2014,0.8571428571428571
Brown Shrimp,weighted,29.82417,-89.48083,Pontchartrain,2015,0.8333333333333334
Brown Shrimp,weighted,29.82417,-89.48083,Pontchartrain,2016,0.9
Brown Shrimp,weighted,29.82417,-89.48083,Pontchartrain,2017,0.8333333333333334
Brown Shrimp,weighted,29.82417,-89.48083,Pontchartrain,2018,0.75
Brown Shrimp,weighted,29.82417,-89.48083,Pontchartrain,2019,0.75
Brown Shrimp,weighted,29.825783,-91.948963,Vermilion-Teche,2019,1
Brown Shrimp,weighted,29.83333,-91.90333,Vermilion-Teche,1989,1
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,1986,0.75
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,1987,0.75
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,1988,0.7
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,1989,0.7
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,1990,0.6666666666666666
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,1991,0.9090909090909091
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,1992,0.5
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,1993,0.6875
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,1994,0.6666666666666666
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,1995,0.6875
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,1996,0.7142857142857143
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,1997,0.4375
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,1998,0.8125
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,1999,0.5333333333333333
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,2000,0.38461538461538464
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,2001,0.8
Brown Shrimp,weighted,29.83472,-93.37306,Calcasieu,2002,0.6666666666666666
